ts,co,no2,o3_1h,o3_8h,pm10,pm25,so2
2016-12-27 06:54:00,0.9,30.0,66.0,60.0,40.0,18.0,13.0
2016-12-27 07:54:00,0.9,29.0,69.0,62.0,36.0,15.0,13.0
2016-12-27 08:54:00,0.9,31.0,71.0,65.0,39.0,12.0,13.0
2016-12-27 09:54:00,0.9,37.0,65.0,66.0,37.0,14.0,13.0
2016-12-27 10:54:00,1.0,41.0,62.0,66.0,37.0,18.0,13.0
2016-12-27 11:54:00,1.0,41.0,62.0,66.0,39.0,18.0,13.0
2016-12-27 12:54:00,1.0,40.0,62.0,66.0,35.0,20.0,13.0
2016-12-27 13:54:00,1.0,42.0,61.0,65.0,37.0,22.0,14.0
2016-12-27 14:54:00,1.0,51.0,48.0,62.0,41.0,21.0,15.0
2016-12-27 15:54:00,1.0,53.0,40.0,59.0,45.0,28.0,17.0
2016-12-27 16:54:00,1.0,46.0,45.0,45.0,41.0,32.0,18.0
2016-12-27 17:54:00,1.0,43.0,47.0,46.0,41.0,34.0,18.0
2016-12-27 18:54:00,1.1,42.0,45.0,46.0,44.0,34.0,19.0
2016-12-27 19:54:00,1.1,52.0,35.0,43.0,41.0,40.0,20.0
2016-12-27 21:54:00,1.1,72.0,15.0,35.0,52.0,46.0,22.0
2016-12-27 23:54:00,1.5,78.0,14.0,29.0,64.0,46.0,22.0
2016-12-28 00:54:00,1.4,75.0,18.0,26.0,71.0,49.0,23.0
2016-12-28 01:54:00,1.5,71.0,22.0,23.0,75.0,53.0,24.0
2016-12-28 02:54:00,1.4,58.0,33.0,21.0,69.0,57.0,24.0
2016-12-28 03:54:00,1.4,55.0,40.0,22.0,57.0,53.0,23.0
2016-12-28 04:54:00,1.3,47.0,50.0,26.0,,46.0,20.0
2016-12-28 05:54:00,1.3,43.0,55.0,30.0,39.0,32.0,18.0
2016-12-28 06:54:00,1.3,48.0,52.0,36.0,42.0,33.0,18.0
2016-12-28 07:54:00,1.8,66.0,39.0,39.0,57.0,36.0,28.0
2016-12-28 08:54:00,1.9,81.0,26.0,40.0,60.0,43.0,27.0
2016-12-28 09:54:00,0.7,61.0,40.0,42.0,52.0,38.0,18.0
2016-12-28 11:54:00,0.5,57.0,41.0,43.0,33.0,27.0,15.0
2016-12-28 12:54:00,0.5,63.0,36.0,41.0,36.0,30.0,15.0
2016-12-28 13:54:00,0.5,75.0,26.0,37.0,33.0,29.0,15.0
2016-12-28 14:54:00,0.7,94.0,11.0,31.0,60.0,32.0,16.0
2016-12-28 15:54:00,0.7,77.0,20.0,29.0,57.0,40.0,16.0
2016-12-28 16:54:00,0.5,51.0,41.0,41.0,,38.0,15.0
2016-12-28 17:54:00,0.5,42.0,49.0,45.0,,30.0,15.0
2016-12-28 18:54:00,0.5,47.0,43.0,44.0,,35.0,15.0
2016-12-28 19:54:00,0.6,54.0,35.0,42.0,36.0,35.0,16.0
2016-12-28 20:54:00,0.6,58.0,30.0,40.0,,42.0,17.0
2016-12-28 21:54:00,0.6,65.0,26.0,37.0,55.0,47.0,20.0
2016-12-28 22:54:00,0.7,75.0,24.0,35.0,62.0,56.0,22.0
2016-12-28 23:54:00,0.8,82.0,26.0,34.0,76.0,56.0,21.0
2016-12-29 00:54:00,0.9,74.0,42.0,34.0,89.0,57.0,23.0
2016-12-29 01:54:00,1.0,66.0,51.0,35.0,110.0,65.0,26.0
2016-12-29 03:54:00,0.9,38.0,219.0,61.0,84.0,74.0,26.0
2016-12-29 05:54:00,1.1,48.0,83.0,75.0,102.0,86.0,28.0
2016-12-29 06:54:00,1.2,54.0,75.0,82.0,106.0,96.0,27.0
2016-12-29 07:54:00,1.1,55.0,75.0,88.0,114.0,109.0,26.0
2016-12-29 09:54:00,0.9,50.0,68.0,97.0,,104.0,22.0
2016-12-29 10:54:00,0.8,43.0,77.0,98.0,,89.0,20.0
2016-12-29 11:54:00,0.9,49.0,71.0,77.0,84.0,82.0,20.0
2016-12-29 12:54:00,0.9,44.0,73.0,75.0,,84.0,22.0
2016-12-29 13:54:00,1.0,66.0,52.0,70.0,84.0,79.0,20.0
2016-12-29 14:54:00,1.1,98.0,23.0,63.0,91.0,85.0,19.0
2016-12-29 16:54:00,1.1,105.0,16.0,16.0,88.0,87.0,18.0
2016-12-29 18:54:00,1.0,101.0,13.0,14.0,87.0,86.0,17.0
2016-12-29 19:54:00,0.9,94.0,16.0,15.0,,81.0,18.0
2016-12-29 20:54:00,0.9,89.0,16.0,15.0,,80.0,18.0
2016-12-29 21:54:00,1.1,92.0,12.0,15.0,84.0,80.0,19.0
2016-12-29 22:54:00,1.5,95.0,12.0,14.0,97.0,83.0,18.0
2016-12-29 23:54:00,1.8,102.0,13.0,14.0,114.0,91.0,18.0
2016-12-30 00:54:00,1.6,96.0,17.0,14.0,96.0,90.0,18.0
2016-12-30 01:54:00,1.4,91.0,20.0,15.0,,81.0,19.0
2016-12-30 02:54:00,1.1,80.0,28.0,17.0,,65.0,17.0
2016-12-30 03:54:00,0.9,63.0,43.0,20.0,,45.0,17.0
2016-12-30 04:54:00,0.7,60.0,45.0,24.0,40.0,37.0,16.0
2016-12-30 05:54:00,0.7,59.0,46.0,28.0,43.0,33.0,16.0
2016-12-30 06:54:00,0.6,45.0,58.0,34.0,36.0,29.0,16.0
2016-12-30 07:54:00,0.6,49.0,55.0,39.0,40.0,29.0,16.0
2016-12-30 08:54:00,0.6,60.0,44.0,42.0,42.0,24.0,16.0
2016-12-30 09:54:00,0.6,73.0,33.0,44.0,33.0,22.0,15.0
2016-12-30 10:54:00,0.6,81.0,30.0,44.0,42.0,27.0,15.0
2016-12-30 11:54:00,0.7,82.0,27.0,42.0,41.0,26.0,15.0
2016-12-30 12:54:00,0.7,84.0,25.0,40.0,36.0,27.0,15.0
2016-12-30 13:54:00,0.8,96.0,18.0,36.0,33.0,27.0,16.0
2016-12-30 14:54:00,0.9,102.0,13.0,31.0,35.0,25.0,16.0
2016-12-30 15:54:00,0.8,96.0,16.0,26.0,31.0,25.0,15.0
2016-12-30 16:54:00,0.7,94.0,14.0,14.0,31.0,26.0,15.0
2016-12-30 17:54:00,1.0,95.0,11.0,12.0,34.0,26.0,14.0
2016-12-30 18:54:00,1.5,92.0,12.0,12.0,44.0,30.0,14.0
2016-12-30 19:54:00,1.8,91.0,13.0,12.0,51.0,35.0,14.0
2016-12-30 20:54:00,1.9,89.0,13.0,13.0,59.0,41.0,14.0
2016-12-30 21:54:00,1.9,86.0,13.0,13.0,58.0,41.0,15.0
2016-12-30 22:54:00,1.8,87.0,13.0,13.0,60.0,42.0,16.0
2016-12-30 23:54:00,2.5,91.0,15.0,13.0,98.0,47.0,16.0
2016-12-31 00:54:00,2.5,108.0,15.0,13.0,139.0,60.0,17.0
2016-12-31 01:54:00,1.5,90.0,21.0,14.0,93.0,62.0,21.0
2016-12-31 02:54:00,1.3,102.0,23.0,16.0,82.0,59.0,24.0
2016-12-31 03:54:00,0.9,98.0,35.0,18.0,80.0,66.0,23.0
2016-12-31 04:54:00,0.9,102.0,44.0,22.0,91.0,70.0,22.0
2016-12-31 05:54:00,0.9,89.0,66.0,29.0,91.0,69.0,21.0
2016-12-31 06:54:00,1.0,105.0,56.0,34.0,104.0,69.0,24.0
2016-12-31 07:54:00,1.4,129.0,26.0,36.0,97.0,72.0,34.0
2016-12-31 08:54:00,1.6,139.0,17.0,36.0,85.0,72.0,39.0
2016-12-31 09:54:00,1.2,132.0,12.0,35.0,85.0,69.0,32.0
2016-12-31 10:54:00,0.8,85.0,29.0,36.0,,47.0,20.0
2016-12-31 11:54:00,0.9,89.0,30.0,35.0,49.0,38.0,18.0
2016-12-31 13:54:00,0.9,95.0,20.0,27.0,,37.0,18.0
2016-12-31 14:54:00,0.8,91.0,19.0,22.0,,36.0,19.0
2016-12-31 15:54:00,0.8,91.0,15.0,21.0,,39.0,19.0
2016-12-31 16:54:00,1.3,100.0,12.0,12.0,42.0,42.0,17.0
2016-12-31 17:54:00,1.6,99.0,11.0,12.0,49.0,43.0,16.0
2016-12-31 18:54:00,1.6,95.0,11.0,11.0,47.0,45.0,16.0
2016-12-31 19:54:00,1.4,90.0,11.0,11.0,,43.0,17.0
2016-12-31 20:54:00,1.2,90.0,11.0,11.0,,46.0,19.0
2016-12-31 21:54:00,1.0,98.0,9.0,11.0,,43.0,25.0
2016-12-31 22:54:00,0.8,99.0,9.0,11.0,,41.0,27.0
2016-12-31 23:54:00,0.7,93.0,14.0,11.0,,39.0,28.0
2017-01-01 00:54:00,0.7,88.0,19.0,12.0,,41.0,27.0
2017-01-01 01:54:00,0.7,90.0,22.0,13.0,46.0,39.0,22.0
2017-01-01 02:54:00,0.7,78.0,34.0,16.0,47.0,37.0,18.0
2017-01-01 03:54:00,0.7,61.0,47.0,21.0,40.0,35.0,17.0
2017-01-01 06:54:00,0.6,30.0,86.0,47.0,41.0,24.0,14.0
2017-01-01 07:54:00,0.6,30.0,88.0,56.0,44.0,22.0,14.0
2017-01-01 09:54:00,0.7,51.0,66.0,69.0,47.0,26.0,14.0
2017-01-01 10:54:00,0.8,68.0,51.0,71.0,51.0,34.0,14.0
2017-01-01 12:54:00,0.8,80.0,35.0,66.0,53.0,34.0,15.0
2017-01-01 13:54:00,0.8,76.0,37.0,61.0,51.0,34.0,14.0
2017-01-01 18:54:00,0.9,74.0,17.0,23.0,46.0,42.0,18.0
2017-01-01 20:54:00,1.0,76.0,12.0,19.0,46.0,42.0,17.0
2017-01-01 21:54:00,1.2,74.0,11.0,18.0,48.0,44.0,17.0
2017-01-01 22:54:00,1.5,74.0,12.0,17.0,57.0,47.0,17.0
2017-01-01 23:54:00,1.7,77.0,13.0,16.0,74.0,49.0,16.0
2017-01-02 00:54:00,1.5,79.0,13.0,14.0,116.0,58.0,20.0
2017-01-02 01:54:00,1.7,93.0,16.0,14.0,114.0,81.0,33.0
2017-01-02 02:54:00,1.6,104.0,16.0,13.0,111.0,95.0,31.0
2017-01-02 03:54:00,1.3,80.0,34.0,16.0,102.0,94.0,30.0
2017-01-02 04:54:00,1.4,80.0,45.0,20.0,102.0,100.0,29.0
2017-01-02 05:54:00,1.8,90.0,30.0,22.0,125.0,109.0,35.0
2017-01-02 06:54:00,1.6,89.0,31.0,25.0,125.0,125.0,34.0
2017-01-02 07:54:00,1.4,89.0,32.0,27.0,,118.0,31.0
2017-01-02 08:54:00,1.4,96.0,31.0,29.0,,112.0,31.0
2017-01-02 09:54:00,1.5,106.0,20.0,30.0,,110.0,26.0
2017-01-02 10:54:00,1.2,85.0,36.0,32.0,,112.0,22.0
2017-01-02 11:54:00,1.0,57.0,52.0,35.0,,79.0,21.0
2017-01-02 12:54:00,1.3,80.0,26.0,32.0,63.0,63.0,23.0
2017-01-02 13:54:00,1.2,57.0,60.0,36.0,,74.0,22.0
2017-01-02 14:54:00,1.0,58.0,63.0,40.0,,75.0,17.0
2017-01-02 15:54:00,1.0,51.0,72.0,45.0,,74.0,16.0
2017-01-02 16:54:00,1.0,39.0,85.0,85.0,,79.0,15.0
2017-01-02 17:54:00,1.0,34.0,91.0,88.0,,73.0,15.0
2017-01-02 18:54:00,1.1,42.0,88.0,88.0,83.0,82.0,17.0
2017-01-02 19:54:00,1.3,51.0,81.0,86.0,,109.0,19.0
2017-01-02 20:54:00,1.4,54.0,86.0,86.0,,137.0,23.0
2017-01-02 21:54:00,1.5,65.0,68.0,83.0,,144.0,25.0
2017-01-02 22:54:00,1.5,83.0,50.0,78.0,,144.0,24.0
2017-01-02 23:54:00,1.7,107.0,29.0,72.0,,143.0,23.0
2017-01-03 00:54:00,2.0,123.0,27.0,65.0,,157.0,22.0
2017-01-03 01:54:00,2.1,135.0,26.0,57.0,,165.0,20.0
2017-01-03 02:54:00,2.1,145.0,24.0,49.0,,177.0,17.0
2017-01-03 03:54:00,1.8,125.0,41.0,44.0,,164.0,17.0
2017-01-03 04:54:00,1.6,107.0,58.0,40.0,,146.0,17.0
2017-01-03 05:54:00,1.4,89.0,72.0,41.0,,129.0,17.0
2017-01-03 06:54:00,1.2,84.0,73.0,44.0,,101.0,16.0
2017-01-03 07:54:00,1.3,89.0,68.0,49.0,95.0,94.0,17.0
2017-01-03 08:54:00,1.1,62.0,86.0,56.0,,86.0,15.0
2017-01-03 09:54:00,1.1,62.0,85.0,63.0,,77.0,15.0
2017-01-03 10:54:00,1.2,72.0,74.0,70.0,,74.0,15.0
2017-01-03 11:54:00,1.2,84.0,63.0,72.0,,67.0,15.0
2017-01-03 12:54:00,1.1,86.0,58.0,72.0,,71.0,15.0
2017-01-03 13:54:00,1.0,79.0,59.0,71.0,,61.0,18.0
2017-01-03 14:54:00,1.0,88.0,47.0,68.0,,60.0,20.0
2017-01-03 15:54:00,0.9,89.0,44.0,64.0,,56.0,20.0
2017-01-03 16:54:00,0.9,75.0,52.0,52.0,,52.0,17.0
2017-01-03 17:54:00,0.8,66.0,54.0,53.0,,47.0,17.0
2017-01-03 18:54:00,0.8,59.0,57.0,54.0,,46.0,17.0
2017-01-03 19:54:00,0.7,55.0,58.0,55.0,,41.0,17.0
2017-01-03 20:54:00,0.7,57.0,54.0,55.0,,42.0,17.0
2017-01-03 21:54:00,0.8,68.0,44.0,53.0,,44.0,18.0
2017-01-03 22:54:00,0.8,82.0,34.0,50.0,,42.0,18.0
2017-01-03 23:54:00,1.0,97.0,25.0,47.0,41.0,40.0,20.0
2017-01-04 00:54:00,1.1,91.0,33.0,45.0,53.0,47.0,21.0
2017-01-04 01:54:00,1.1,96.0,33.0,42.0,57.0,52.0,21.0
2017-01-04 02:54:00,1.1,104.0,30.0,39.0,66.0,55.0,23.0
2017-01-04 03:54:00,1.1,94.0,40.0,37.0,64.0,59.0,24.0
2017-01-04 04:54:00,1.0,87.0,48.0,36.0,,54.0,24.0
2017-01-04 05:54:00,1.0,69.0,69.0,39.0,50.0,46.0,22.0
2017-01-04 06:54:00,1.1,73.0,77.0,44.0,69.0,47.0,23.0
2017-01-04 07:54:00,1.2,74.0,79.0,51.0,87.0,65.0,25.0
2017-01-04 08:54:00,1.3,67.0,81.0,57.0,82.0,73.0,20.0
2017-01-04 09:54:00,1.2,60.0,86.0,64.0,71.0,70.0,19.0
2017-01-04 10:54:00,1.3,63.0,81.0,70.0,72.0,61.0,18.0
2017-01-04 11:54:00,1.2,63.0,80.0,75.0,68.0,62.0,18.0
2017-01-04 12:54:00,1.2,61.0,82.0,79.0,,70.0,18.0
2017-01-04 13:54:00,1.1,54.0,87.0,82.0,,61.0,18.0
2017-01-04 14:54:00,1.1,59.0,79.0,82.0,,58.0,18.0
2017-01-04 15:54:00,1.0,55.0,82.0,82.0,,57.0,18.0
2017-01-04 16:54:00,1.0,43.0,91.0,91.0,,52.0,17.0
2017-01-04 17:54:00,1.0,37.0,95.0,93.0,,48.0,16.0
2017-01-04 18:54:00,0.9,37.0,90.0,92.0,,41.0,16.0
2017-01-04 19:54:00,0.9,34.0,96.0,93.0,,32.0,15.0
2017-01-04 20:54:00,0.9,35.0,97.0,94.0,,31.0,14.0
2017-01-04 21:54:00,1.0,46.0,78.0,91.0,,25.0,15.0
2017-01-04 22:54:00,1.0,58.0,69.0,88.0,,28.0,15.0
2017-01-04 23:54:00,1.0,43.0,93.0,89.0,,30.0,14.0
2017-01-05 00:54:00,1.1,54.0,84.0,88.0,,27.0,14.0
2017-01-05 01:54:00,1.3,53.0,85.0,86.0,30.0,29.0,13.0
2017-01-05 02:54:00,1.1,43.0,99.0,88.0,,24.0,13.0
2017-01-05 03:54:00,1.0,49.0,88.0,87.0,44.0,23.0,13.0
2017-01-05 04:54:00,1.0,48.0,88.0,86.0,,28.0,13.0
2017-01-05 05:54:00,1.1,54.0,90.0,87.0,,37.0,13.0
2017-01-05 06:54:00,1.0,58.0,88.0,89.0,,37.0,14.0
2017-01-05 07:54:00,1.1,59.0,90.0,89.0,,34.0,14.0
2017-01-05 08:54:00,0.9,60.0,77.0,88.0,,36.0,13.0
2017-01-05 09:54:00,0.9,59.0,68.0,86.0,,27.0,13.0
2017-01-05 10:54:00,0.8,53.0,62.0,81.0,,22.0,13.0
2017-01-05 11:54:00,0.7,49.0,68.0,79.0,,20.0,14.0
2017-01-05 12:54:00,0.7,53.0,62.0,76.0,,23.0,14.0
2017-01-05 13:54:00,0.7,57.0,57.0,72.0,,23.0,13.0
2017-01-05 14:54:00,0.7,40.0,71.0,69.0,,22.0,12.0
2017-01-05 15:54:00,0.7,32.0,72.0,67.0,,20.0,12.0
2017-01-05 16:54:00,0.7,30.0,70.0,70.0,,20.0,12.0
2017-01-05 17:54:00,0.8,34.0,66.0,68.0,,23.0,13.0
2017-01-05 18:54:00,0.8,25.0,72.0,69.0,,27.0,12.0
2017-01-05 19:54:00,0.9,28.0,69.0,69.0,37.0,30.0,12.0
2017-01-05 20:54:00,0.9,29.0,67.0,69.0,,36.0,12.0
2017-01-05 21:54:00,0.9,34.0,61.0,68.0,,35.0,12.0
2017-01-05 22:54:00,0.9,57.0,43.0,64.0,,31.0,13.0
2017-01-05 23:54:00,0.9,68.0,40.0,61.0,,30.0,13.0
2017-01-06 00:54:00,1.0,72.0,35.0,57.0,27.0,26.0,13.0
2017-01-06 01:54:00,1.0,72.0,33.0,52.0,30.0,28.0,14.0
2017-01-06 02:54:00,1.0,65.0,43.0,49.0,30.0,28.0,14.0
2017-01-06 03:54:00,1.0,71.0,40.0,45.0,,34.0,14.0
2017-01-06 04:54:00,1.1,75.0,40.0,42.0,,32.0,14.0
2017-01-06 05:54:00,1.0,59.0,53.0,41.0,29.0,27.0,13.0
2017-01-06 06:54:00,1.0,73.0,40.0,40.0,35.0,27.0,14.0
2017-01-06 07:54:00,0.9,58.0,49.0,42.0,33.0,22.0,13.0
2017-01-06 08:54:00,0.9,75.0,33.0,41.0,33.0,23.0,15.0
2017-01-06 09:54:00,0.9,81.0,28.0,41.0,29.0,21.0,15.0
2017-01-06 10:54:00,0.9,70.0,38.0,40.0,30.0,22.0,15.0
2017-01-06 11:54:00,0.8,58.0,47.0,41.0,23.0,20.0,13.0
2017-01-06 12:54:00,0.8,51.0,52.0,42.0,21.0,18.0,13.0
2017-01-06 13:54:00,0.7,41.0,62.0,44.0,,20.0,13.0
2017-01-06 14:54:00,0.7,37.0,66.0,47.0,,17.0,13.0
2017-01-06 15:54:00,0.7,33.0,68.0,49.0,,19.0,12.0
2017-01-06 16:54:00,0.7,27.0,73.0,73.0,,17.0,12.0
2017-01-07 00:54:00,0.8,37.0,67.0,67.0,24.0,14.0,12.0
2017-01-07 01:54:00,0.8,42.0,62.0,64.0,,15.0,12.0
2017-01-07 02:54:00,0.8,48.0,57.0,62.0,,14.0,12.0
2017-01-07 03:54:00,0.8,53.0,51.0,59.0,,11.0,13.0
2017-01-07 04:54:00,0.9,57.0,47.0,57.0,,14.0,12.0
2017-01-07 05:54:00,0.9,60.0,44.0,55.0,,13.0,12.0
2017-01-07 06:54:00,1.0,76.0,30.0,51.0,14.0,13.0,12.0
2017-01-07 07:54:00,1.2,94.0,14.0,46.0,,20.0,12.0
2017-01-07 08:54:00,1.3,97.0,11.0,40.0,24.0,22.0,12.0
2017-01-07 09:54:00,1.8,74.0,8.0,33.0,,25.0,14.0
2017-01-07 10:54:00,1.8,62.0,9.0,27.0,35.0,27.0,14.0
2017-01-07 11:54:00,1.6,55.0,9.0,22.0,,30.0,14.0
2017-01-07 13:54:00,1.5,56.0,10.0,13.0,42.0,33.0,14.0
2017-01-07 14:54:00,1.5,58.0,10.0,10.0,45.0,43.0,14.0
2017-01-07 15:54:00,1.5,56.0,14.0,10.0,,50.0,15.0
2017-01-07 16:54:00,1.4,48.0,19.0,19.0,,47.0,15.0
2017-01-07 17:54:00,1.5,50.0,17.0,18.0,,50.0,15.0
2017-01-07 18:54:00,1.6,55.0,13.0,16.0,,59.0,15.0
2017-01-07 19:54:00,1.8,58.0,12.0,15.0,,68.0,15.0
2017-01-07 20:54:00,2.0,59.0,12.0,15.0,,74.0,16.0
2017-01-07 21:54:00,2.1,61.0,10.0,14.0,93.0,85.0,16.0
2017-01-07 22:54:00,2.1,60.0,11.0,13.0,100.0,96.0,17.0
2017-01-07 23:54:00,2.0,60.0,12.0,13.0,113.0,100.0,18.0
2017-01-08 00:54:00,2.1,58.0,13.0,12.0,131.0,111.0,18.0
2017-01-08 01:54:00,2.0,58.0,15.0,12.0,124.0,114.0,18.0
2017-01-08 02:54:00,2.1,60.0,15.0,12.0,,117.0,18.0
2017-01-08 03:54:00,2.1,59.0,17.0,13.0,,116.0,18.0
2017-01-08 04:54:00,2.1,63.0,17.0,14.0,,116.0,17.0
2017-01-08 05:54:00,2.3,67.0,15.0,14.0,122.0,117.0,16.0
2017-01-08 06:54:00,2.1,72.0,14.0,15.0,,125.0,17.0
2017-01-08 07:54:00,2.0,73.0,12.0,15.0,,120.0,17.0
2017-01-08 08:54:00,1.7,73.0,12.0,15.0,,105.0,17.0
2017-01-08 09:54:00,1.6,70.0,11.0,14.0,,92.0,17.0
2017-01-08 10:54:00,1.6,69.0,11.0,14.0,,71.0,19.0
2017-01-08 11:54:00,1.6,66.0,11.0,13.0,,54.0,18.0
2017-01-08 12:54:00,1.6,65.0,10.0,12.0,,43.0,17.0
2017-01-08 13:54:00,1.6,63.0,10.0,11.0,,37.0,16.0
2017-01-08 14:54:00,1.6,61.0,10.0,11.0,,34.0,16.0
2017-01-08 15:54:00,1.5,61.0,9.0,10.0,,32.0,15.0
2017-01-08 16:54:00,1.6,58.0,17.0,17.0,,42.0,16.0
2017-01-08 17:54:00,1.7,54.0,28.0,22.0,,58.0,19.0
2017-01-08 18:54:00,1.7,46.0,45.0,30.0,,58.0,23.0
2017-01-08 19:54:00,1.4,35.0,67.0,39.0,,54.0,21.0
2017-01-08 20:54:00,1.2,29.0,73.0,46.0,60.0,59.0,20.0
2017-01-08 21:54:00,1.2,38.0,63.0,49.0,69.0,67.0,22.0
2017-01-08 22:54:00,1.2,43.0,59.0,50.0,,71.0,22.0
2017-01-08 23:54:00,1.4,56.0,48.0,50.0,71.0,68.0,23.0
2017-01-09 00:54:00,1.4,62.0,45.0,54.0,84.0,67.0,24.0
2017-01-09 01:54:00,1.4,59.0,52.0,56.0,76.0,70.0,24.0
2017-01-09 02:54:00,1.4,48.0,66.0,59.0,,72.0,25.0
2017-01-09 03:54:00,1.3,38.0,82.0,61.0,,66.0,24.0
2017-01-09 04:54:00,1.3,39.0,88.0,63.0,,64.0,24.0
2017-01-09 05:54:00,1.3,45.0,84.0,66.0,73.0,63.0,26.0
2017-01-09 07:54:00,1.4,53.0,77.0,72.0,88.0,78.0,28.0
2017-01-09 08:54:00,1.4,53.0,76.0,75.0,87.0,78.0,27.0
2017-01-09 09:54:00,1.4,51.0,75.0,78.0,84.0,81.0,24.0
2017-01-09 10:54:00,1.4,48.0,75.0,79.0,84.0,84.0,24.0
2017-01-09 11:54:00,1.5,52.0,64.0,77.0,91.0,90.0,24.0
2017-01-09 12:54:00,1.4,45.0,66.0,74.0,,86.0,21.0
2017-01-09 13:54:00,1.4,60.0,52.0,70.0,74.0,74.0,20.0
2017-01-09 14:54:00,1.5,82.0,32.0,65.0,,82.0,20.0
2017-01-09 15:54:00,1.5,82.0,31.0,59.0,,87.0,20.0
2017-01-09 16:54:00,1.5,91.0,22.0,22.0,,89.0,20.0
2017-01-09 17:54:00,1.5,93.0,18.0,20.0,,93.0,20.0
2017-01-09 18:54:00,1.4,82.0,28.0,23.0,,97.0,21.0
2017-01-09 19:54:00,1.3,66.0,38.0,26.0,,92.0,22.0
2017-01-09 20:54:00,1.3,66.0,34.0,28.0,,92.0,24.0
2017-01-09 21:54:00,1.3,76.0,26.0,28.0,,89.0,22.0
2017-01-09 22:54:00,1.4,90.0,19.0,26.0,,82.0,20.0
2017-01-09 23:54:00,1.7,107.0,14.0,25.0,99.0,74.0,23.0
2017-01-10 00:54:00,1.6,77.0,37.0,27.0,96.0,82.0,23.0
2017-01-10 01:54:00,1.6,65.0,50.0,31.0,,96.0,24.0
2017-01-10 02:54:00,1.6,60.0,59.0,35.0,,103.0,21.0
2017-01-10 03:54:00,1.5,58.0,70.0,39.0,,96.0,20.0
2017-01-10 04:54:00,1.6,56.0,80.0,44.0,,98.0,21.0
2017-01-10 05:54:00,1.6,54.0,83.0,52.0,,98.0,21.0
2017-01-10 06:54:00,1.5,59.0,78.0,59.0,,100.0,20.0
2017-01-10 07:54:00,1.5,56.0,81.0,67.0,,91.0,19.0
2017-01-10 08:54:00,1.4,53.0,86.0,73.0,,86.0,19.0
2017-01-10 09:54:00,1.4,59.0,76.0,77.0,,78.0,19.0
2017-01-10 10:54:00,1.4,51.0,78.0,79.0,77.0,77.0,17.0
2017-01-10 11:54:00,1.5,49.0,79.0,80.0,,80.0,19.0
2017-01-10 12:54:00,1.4,47.0,84.0,81.0,,81.0,19.0
2017-01-10 13:54:00,1.4,48.0,84.0,81.0,,74.0,19.0
2017-01-10 14:54:00,1.3,47.0,86.0,82.0,,69.0,19.0
2017-01-10 15:54:00,1.2,45.0,82.0,82.0,,61.0,19.0
2017-01-10 16:54:00,0.9,35.0,86.0,86.0,,47.0,17.0
2017-01-10 17:54:00,0.9,37.0,81.0,84.0,,37.0,18.0
2017-01-10 19:54:00,0.8,28.0,87.0,85.0,,33.0,18.0
2017-01-10 20:54:00,0.8,29.0,86.0,85.0,,30.0,17.0
2017-01-10 21:54:00,0.8,34.0,78.0,84.0,32.0,23.0,17.0
2017-01-10 22:54:00,0.8,37.0,76.0,82.0,23.0,20.0,16.0
2017-01-10 23:54:00,1.0,60.0,56.0,79.0,36.0,20.0,16.0
2017-01-11 00:54:00,1.1,65.0,53.0,74.0,47.0,28.0,16.0
2017-01-11 01:54:00,1.1,50.0,64.0,71.0,51.0,35.0,16.0
2017-01-11 02:54:00,1.1,39.0,70.0,71.0,40.0,37.0,16.0
2017-01-11 03:54:00,1.0,43.0,66.0,69.0,33.0,33.0,17.0
2017-01-11 04:54:00,1.0,50.0,59.0,65.0,35.0,28.0,17.0
2017-01-11 06:54:00,0.9,48.0,66.0,62.0,30.0,27.0,18.0
2017-01-11 07:54:00,1.0,53.0,64.0,63.0,41.0,25.0,18.0
2017-01-11 08:54:00,1.0,50.0,70.0,65.0,43.0,30.0,17.0
2017-01-11 09:54:00,1.1,52.0,69.0,66.0,52.0,33.0,17.0
2017-01-11 10:54:00,1.1,52.0,70.0,66.0,50.0,31.0,17.0
2017-01-11 11:54:00,1.1,55.0,66.0,66.0,52.0,38.0,17.0
2017-01-11 13:54:00,1.2,74.0,54.0,66.0,49.0,49.0,20.0
2017-01-11 14:54:00,1.1,77.0,49.0,63.0,48.0,44.0,20.0
2017-01-11 15:54:00,1.0,68.0,55.0,62.0,38.0,36.0,19.0
2017-01-11 16:54:00,1.0,66.0,55.0,55.0,45.0,33.0,20.0
2017-01-11 17:54:00,1.0,66.0,52.0,54.0,44.0,33.0,20.0
2017-01-11 18:54:00,1.1,102.0,11.0,39.0,73.0,42.0,16.0
2017-01-11 19:54:00,1.1,97.0,10.0,32.0,48.0,46.0,15.0
2017-01-11 20:54:00,1.0,87.0,14.0,28.0,,52.0,15.0
2017-01-11 21:54:00,1.0,64.0,37.0,30.0,,55.0,15.0
2017-01-11 22:54:00,1.0,69.0,36.0,31.0,,50.0,15.0
2017-01-11 23:54:00,1.2,93.0,18.0,29.0,,50.0,15.0
2017-01-12 01:54:00,1.2,97.0,23.0,21.0,,50.0,16.0
2017-01-12 02:54:00,1.3,82.0,30.0,24.0,63.0,45.0,15.0
2017-01-12 03:54:00,1.0,77.0,33.0,27.0,52.0,38.0,15.0
2017-01-12 04:54:00,0.9,69.0,32.0,30.0,,60.0,17.0
2017-01-12 05:54:00,0.9,74.0,27.0,28.0,,67.0,19.0
